transaction_id,transaction_date,buyer_id,supplier_id,supplier_name,supplier_tier,supplier_employee_count,supplier_hq_region,supplier_founding_year,category,unit_price,volume,total_dollars_obligated,on_time_delivery_pct,quality_score,is_cost_reduction_era,diversity_certified,relationship_years,buyer_trust_score,disruption_resilience,strategic_alignment
4074,2023-11-26,BYR_001,SUP_LARGE_009,LargeSupplier_009,LARGE,3388,Northeast,1958,Marketing,60657.93,1,60657.93,87.0,4.4,False,False,4.4,9.35,8.59,False
4075,2022-06-25,BYR_005,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Logistics,11667.79,40,466711.6,82.5,4.99,True,False,4.6,6.61,5.87,False
4076,2023-03-24,BYR_004,SUP_LARGE_021,LargeSupplier_021,LARGE,1103,Northeast,1982,IT Software,67959.6,27,1834909.2,91.8,4.59,False,False,14.1,7.09,5.85,False
4077,2021-07-04,BYR_005,SUP_SMALL_007,SmallSupplier_007,SMALL,45,West,2004,IT Hardware,35937.18,7,251560.26,72.7,3.78,True,True,4.9,5.21,4.09,False
4078,2022-05-13,BYR_003,SUP_LARGE_002,LargeSupplier_002,LARGE,10941,West,1979,Marketing,39124.31,1,39124.31,85.2,4.74,True,False,5.3,7.37,4.7,False
4079,2024-11-28,BYR_004,SUP_SMALL_020,SmallSupplier_020,SMALL,133,West,2023,IT Software,59393.11,15,890896.65,69.4,3.9,False,True,2.4,5.44,2.64,False
4080,2021-04-22,BYR_008,SUP_LARGE_110,LargeSupplier_110,LARGE,3049,Southeast,1966,HR Services,57221.68,3,171665.04,94.5,4.08,True,False,15.0,6.27,5.19,False
4081,2024-12-17,BYR_004,SUP_LARGE_099,LargeSupplier_099,LARGE,3634,Northeast,1987,IT Software,54193.26,23,1246444.98,83.0,5.0,False,True,14.1,7.25,7.38,False
4082,2021-03-26,BYR_002,SUP_SMALL_004,SmallSupplier_004,SMALL,58,Midwest,2005,IT Software,93406.32,19,1774720.08,77.0,4.0,True,True,1.7,6.25,3.2,True
4083,2023-08-19,BYR_009,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,Legal Services,124802.51,2,249605.02,88.2,4.49,False,False,10.9,7.17,7.98,False
4084,2024-04-04,BYR_000,SUP_LARGE_011,LargeSupplier_011,LARGE,3885,Midwest,1974,Raw Materials,11844.85,947,11217072.95,89.0,3.71,False,False,10.5,7.84,7.42,False
4085,2026-01-03,BYR_007,SUP_LARGE_037,LargeSupplier_037,LARGE,1674,Northeast,1979,IT Hardware,57266.05,13,744458.65,84.7,4.59,False,True,4.8,9.24,6.47,False
4086,2021-12-24,BYR_003,SUP_LARGE_027,LargeSupplier_027,LARGE,2208,West,1988,Facilities,24168.98,1,24168.98,88.7,4.8,True,True,7.7,6.77,6.77,False
4087,2022-02-05,BYR_000,SUP_LARGE_038,LargeSupplier_038,LARGE,1737,Midwest,1984,Professional Services,64230.02,1,64230.02,87.9,4.88,True,True,7.5,9.45,7.73,True
4088,2024-08-06,BYR_004,SUP_LARGE_045,LargeSupplier_045,LARGE,3235,Northeast,1956,Raw Materials,11258.92,720,8106422.4,87.2,4.4,False,False,4.1,6.23,8.91,False
4089,2025-11-04,BYR_009,SUP_LARGE_113,LargeSupplier_113,LARGE,6327,West,1990,IT Software,35828.78,14,501602.92,94.9,4.5,False,True,7.2,8.65,8.24,False
4090,2026-01-28,BYR_005,SUP_LARGE_116,LargeSupplier_116,LARGE,1628,West,1978,Raw Materials,11643.24,841,9791964.84,91.6,4.94,False,True,4.1,7.08,7.82,False
4091,2025-07-22,BYR_003,SUP_LARGE_048,LargeSupplier_048,LARGE,870,Southeast,1952,Office Supplies,2675.25,2532,6773733.0,89.7,4.54,False,False,3.4,7.17,6.63,False
4092,2022-01-26,BYR_001,SUP_LARGE_089,LargeSupplier_089,LARGE,636,Northeast,1991,IT Hardware,70031.71,20,1400634.2,84.5,4.63,True,True,4.2,8.51,8.46,False
4093,2025-03-22,BYR_005,SUP_LARGE_118,LargeSupplier_118,LARGE,4296,Northeast,1995,Legal Services,63724.06,1,63724.06,87.0,4.94,False,True,10.8,7.29,6.27,False
4094,2022-02-23,BYR_008,SUP_LARGE_019,LargeSupplier_019,LARGE,2578,Southwest,2002,Office Supplies,4959.6,1697,8416441.2,79.2,4.41,True,True,5.4,6.74,8.0,True
4095,2021-11-17,BYR_002,SUP_LARGE_099,LargeSupplier_099,LARGE,3634,Northeast,1987,Raw Materials,10877.34,252,2741089.68,91.0,5.0,True,False,14.1,7.25,7.38,False
4096,2025-04-25,BYR_003,SUP_SMALL_013,SmallSupplier_013,SMALL,78,Pacific,2015,Raw Materials,12088.07,581,7023168.67,84.3,4.58,False,True,2.7,5.6,2.52,False
4097,2025-11-22,BYR_000,SUP_LARGE_058,LargeSupplier_058,LARGE,1437,Midwest,1964,Logistics,20901.56,39,815160.84,83.7,4.13,False,True,9.4,5.92,6.29,True
4098,2020-12-26,BYR_007,SUP_LARGE_043,LargeSupplier_043,LARGE,2817,West,1984,Office Supplies,2926.13,2539,7429444.07,92.6,4.21,True,True,13.1,5.66,5.41,False
4099,2024-10-13,BYR_007,SUP_LARGE_071,LargeSupplier_071,LARGE,5161,Midwest,1979,Facilities,25114.28,1,25114.28,93.5,5.0,False,True,8.7,9.48,7.54,False
4100,2023-07-03,BYR_009,SUP_LARGE_086,LargeSupplier_086,LARGE,10859,West,1950,Facilities,28418.66,1,28418.66,91.7,4.02,False,False,9.8,5.92,8.57,False
4101,2023-11-25,BYR_004,SUP_LARGE_092,LargeSupplier_092,LARGE,1720,Northeast,1974,Raw Materials,12078.01,617,7452132.17,80.3,3.83,False,False,6.0,6.14,8.33,False
4102,2025-12-28,BYR_004,SUP_LARGE_048,LargeSupplier_048,LARGE,870,Southeast,1952,Office Supplies,2895.33,3081,8920511.73,86.4,4.23,False,False,3.4,7.17,6.63,False
4103,2022-02-06,BYR_002,SUP_SMALL_014,SmallSupplier_014,SMALL,299,Southeast,2014,IT Software,52579.2,28,1472217.6,62.2,4.28,True,True,1.2,6.99,4.29,False
4104,2022-07-07,BYR_006,SUP_LARGE_056,LargeSupplier_056,LARGE,10229,Northeast,1950,IT Software,69481.63,28,1945485.64,92.1,4.04,True,False,5.9,8.87,7.37,False
4105,2022-11-14,BYR_009,SUP_LARGE_118,LargeSupplier_118,LARGE,4296,Northeast,1995,Legal Services,97449.15,1,97449.15,94.3,4.21,True,True,10.8,7.29,6.27,False
4106,2021-07-17,BYR_003,SUP_LARGE_087,LargeSupplier_087,LARGE,2690,Southeast,2008,Logistics,17200.54,52,894428.08,82.5,4.34,True,True,11.6,9.05,6.28,False
4107,2024-04-23,BYR_003,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Legal Services,73577.94,1,73577.94,95.4,4.9,False,False,6.2,8.34,8.91,False
4108,2025-07-11,BYR_000,SUP_LARGE_055,LargeSupplier_055,LARGE,4593,Northeast,2003,Raw Materials,9813.15,427,4190215.05,92.6,5.0,False,True,5.2,9.13,4.7,False
4109,2024-01-17,BYR_001,SUP_LARGE_080,LargeSupplier_080,LARGE,16541,Southeast,2006,Facilities,21596.28,1,21596.28,83.1,4.87,False,False,13.7,7.88,5.07,False
4110,2025-05-04,BYR_000,SUP_LARGE_097,LargeSupplier_097,LARGE,7937,Southeast,1984,HR Services,35779.53,1,35779.53,85.8,4.86,False,False,10.3,7.36,6.3,False
4111,2024-11-04,BYR_003,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Legal Services,90368.73,1,90368.73,90.7,4.39,False,False,6.2,8.34,8.91,False
4112,2026-01-03,BYR_001,SUP_LARGE_002,LargeSupplier_002,LARGE,10941,West,1979,Facilities,23614.34,1,23614.34,96.3,4.48,False,False,5.3,7.37,4.7,False
4113,2021-07-12,BYR_009,SUP_LARGE_042,LargeSupplier_042,LARGE,2866,Northeast,1980,Professional Services,61625.01,1,61625.01,82.3,4.21,True,False,10.3,8.71,5.57,False
4114,2023-03-28,BYR_001,SUP_LARGE_091,LargeSupplier_091,LARGE,3550,Pacific,1985,Facilities,32543.6,1,32543.6,94.7,4.26,False,True,14.8,9.31,4.82,False
4115,2022-10-21,BYR_000,SUP_LARGE_013,LargeSupplier_013,LARGE,1459,Northeast,1986,HR Services,30177.49,1,30177.49,71.6,5.0,True,True,8.8,7.46,8.72,False
4116,2025-02-27,BYR_001,SUP_LARGE_093,LargeSupplier_093,LARGE,5170,West,1983,Office Supplies,2856.03,5384,15376865.52,87.4,4.66,False,True,5.5,9.27,5.04,True
4117,2025-07-26,BYR_009,SUP_LARGE_064,LargeSupplier_064,LARGE,5440,West,1970,HR Services,44752.52,3,134257.56,88.4,4.42,False,True,12.6,5.7,5.56,False
4118,2024-10-17,BYR_009,SUP_LARGE_116,LargeSupplier_116,LARGE,1628,West,1978,Raw Materials,13945.76,639,8911340.64,96.0,3.91,False,True,4.1,7.08,7.82,False
4119,2025-01-12,BYR_001,SUP_LARGE_086,LargeSupplier_086,LARGE,10859,West,1950,IT Software,47111.72,44,2072915.68,90.5,3.7,False,False,9.8,5.92,8.57,False
4120,2022-09-11,BYR_004,SUP_SMALL_024,SmallSupplier_024,SMALL,36,Southwest,2014,Logistics,26067.79,44,1146982.76,74.9,4.24,True,True,4.7,4.07,5.63,False
4121,2024-04-08,BYR_004,SUP_LARGE_029,LargeSupplier_029,LARGE,5609,Southwest,1957,HR Services,51458.39,1,51458.39,83.6,4.61,False,True,13.8,9.42,8.11,False
4122,2024-01-12,BYR_006,SUP_LARGE_095,LargeSupplier_095,LARGE,2734,Southwest,1969,HR Services,41038.89,1,41038.89,82.0,4.38,False,True,12.3,7.57,6.71,False
4123,2022-07-09,BYR_007,SUP_LARGE_060,LargeSupplier_060,LARGE,983,Midwest,2000,Legal Services,109276.29,1,109276.29,76.2,4.69,True,True,12.1,9.11,7.74,True
4124,2025-03-12,BYR_003,SUP_LARGE_051,LargeSupplier_051,LARGE,6627,Northeast,1997,Marketing,55374.78,3,166124.34,89.5,4.53,False,False,6.4,6.84,5.28,False
4125,2022-03-24,BYR_004,SUP_LARGE_043,LargeSupplier_043,LARGE,2817,West,1984,Office Supplies,2563.53,3106,7962324.18,71.8,4.43,True,True,13.1,5.66,5.41,False
4126,2024-06-25,BYR_008,SUP_LARGE_090,LargeSupplier_090,LARGE,2150,Northeast,1981,IT Hardware,40092.75,34,1363153.5,86.9,5.0,False,True,8.8,9.34,7.44,False
4127,2023-05-30,BYR_007,SUP_SMALL_010,SmallSupplier_010,SMALL,107,Southeast,2006,Marketing,64353.7,1,64353.7,76.7,4.01,False,True,2.1,5.2,2.88,False
4128,2025-06-06,BYR_001,SUP_LARGE_089,LargeSupplier_089,LARGE,636,Northeast,1991,IT Software,64997.47,16,1039959.52,79.9,4.33,False,True,4.2,8.51,8.46,False
4129,2024-03-12,BYR_001,SUP_LARGE_104,LargeSupplier_104,LARGE,7191,Southeast,1987,Facilities,28371.29,1,28371.29,76.5,4.33,False,False,5.4,8.61,8.37,False
4130,2021-06-13,BYR_009,SUP_SMALL_021,SmallSupplier_021,SMALL,300,Southwest,2011,HR Services,32382.1,1,32382.1,88.6,4.91,True,True,1.9,7.56,2.39,True
4131,2022-12-19,BYR_000,SUP_LARGE_015,LargeSupplier_015,LARGE,3468,West,2006,Logistics,17931.25,94,1685537.5,92.1,5.0,True,True,4.3,9.16,5.54,False
4132,2023-02-18,BYR_002,SUP_LARGE_029,LargeSupplier_029,LARGE,5609,Southwest,1957,Logistics,16568.28,47,778709.16,91.7,4.94,False,True,13.8,9.42,8.11,False
4133,2024-12-12,BYR_003,SUP_LARGE_025,LargeSupplier_025,LARGE,972,Northeast,2008,Office Supplies,3072.27,1773,5447134.71,87.9,4.5,False,True,12.0,8.77,4.97,False
4134,2024-08-31,BYR_006,SUP_LARGE_091,LargeSupplier_091,LARGE,3550,Pacific,1985,Facilities,29737.28,1,29737.28,83.2,5.0,False,True,14.8,9.31,4.82,False
4135,2022-01-14,BYR_000,SUP_LARGE_073,LargeSupplier_073,LARGE,1597,Southeast,1979,Office Supplies,3668.75,3012,11050275.0,92.4,3.64,True,True,3.6,5.95,6.23,False
4136,2023-08-29,BYR_007,SUP_LARGE_040,LargeSupplier_040,LARGE,4668,Pacific,1962,Professional Services,119624.56,1,119624.56,81.6,4.63,False,True,13.6,6.64,8.27,False
4137,2022-09-29,BYR_000,SUP_LARGE_049,LargeSupplier_049,LARGE,2524,Midwest,1978,Facilities,27549.41,1,27549.41,95.8,4.6,True,False,6.8,8.65,6.97,False
4138,2025-11-13,BYR_004,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Marketing,55632.03,1,55632.03,87.7,3.94,False,True,12.9,5.65,6.18,False
4139,2023-08-19,BYR_006,SUP_LARGE_113,LargeSupplier_113,LARGE,6327,West,1990,IT Software,63494.79,43,2730275.97,71.9,5.0,False,True,7.2,8.65,8.24,False
4140,2022-12-03,BYR_002,SUP_LARGE_107,LargeSupplier_107,LARGE,1541,Midwest,1995,Marketing,38526.89,1,38526.89,77.9,4.74,True,True,10.6,6.84,5.6,True
4141,2025-06-08,BYR_009,SUP_LARGE_016,LargeSupplier_016,LARGE,1738,Southeast,1993,Marketing,51673.26,1,51673.26,73.6,4.86,False,True,14.4,6.66,6.82,False
4142,2024-10-11,BYR_002,SUP_LARGE_006,LargeSupplier_006,LARGE,6905,Northeast,1993,Raw Materials,9304.55,1433,13333420.15,74.7,4.5,False,True,8.2,6.36,6.34,False
4143,2024-11-11,BYR_009,SUP_LARGE_084,LargeSupplier_084,LARGE,2732,Northeast,1985,Marketing,63303.44,1,63303.44,97.6,4.23,False,False,12.6,7.58,6.34,False
4144,2025-05-18,BYR_003,SUP_LARGE_093,LargeSupplier_093,LARGE,5170,West,1983,Raw Materials,10367.63,1280,13270566.4,89.3,5.0,False,True,5.5,9.27,5.04,True
4145,2022-07-31,BYR_003,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,IT Software,46972.08,24,1127329.92,86.2,5.0,True,False,10.9,7.17,7.98,False
4146,2025-05-20,BYR_001,SUP_LARGE_070,LargeSupplier_070,LARGE,7378,Northeast,1985,Professional Services,74424.08,1,74424.08,86.7,4.36,False,False,5.9,6.79,5.2,False
4147,2023-08-04,BYR_003,SUP_LARGE_086,LargeSupplier_086,LARGE,10859,West,1950,Professional Services,113223.86,1,113223.86,89.9,4.74,False,False,9.8,5.92,8.57,False
4148,2024-08-23,BYR_002,SUP_SMALL_027,SmallSupplier_027,SMALL,29,Southeast,2019,Office Supplies,2302.94,1460,3362292.4,90.7,3.85,False,True,2.8,7.71,6.41,False
4149,2025-09-05,BYR_001,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,Professional Services,79068.62,1,79068.62,87.0,4.81,False,False,8.0,6.77,4.85,False
4150,2023-03-15,BYR_000,SUP_LARGE_083,LargeSupplier_083,LARGE,3770,Midwest,1970,Marketing,48324.22,2,96648.44,74.1,4.69,False,True,7.8,8.21,7.77,False
4151,2025-02-07,BYR_003,SUP_LARGE_110,LargeSupplier_110,LARGE,3049,Southeast,1966,HR Services,30620.66,1,30620.66,84.0,4.24,False,False,15.0,6.27,5.19,False
4152,2023-06-16,BYR_009,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Logistics,13806.29,30,414188.7,89.7,4.56,False,True,4.6,6.61,5.87,False
4153,2025-07-01,BYR_000,SUP_LARGE_060,LargeSupplier_060,LARGE,983,Midwest,2000,Marketing,61914.88,2,123829.76,99.0,4.56,False,True,12.1,9.11,7.74,True
4154,2024-09-29,BYR_001,SUP_LARGE_064,LargeSupplier_064,LARGE,5440,West,1970,HR Services,28988.91,1,28988.91,99.0,4.49,False,False,12.6,5.7,5.56,False
4155,2022-10-26,BYR_009,SUP_LARGE_041,LargeSupplier_041,LARGE,7216,Northeast,1985,Legal Services,117388.99,1,117388.99,96.8,5.0,True,False,5.9,6.07,8.0,False
4156,2022-08-03,BYR_005,SUP_LARGE_033,LargeSupplier_033,LARGE,8871,West,1965,Logistics,14500.57,99,1435556.43,88.0,4.42,True,False,13.3,6.03,7.26,False
4157,2024-01-22,BYR_004,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,IT Software,55975.9,49,2742819.1,80.0,4.92,False,True,4.6,6.61,5.87,False
4158,2025-01-04,BYR_007,SUP_LARGE_029,LargeSupplier_029,LARGE,5609,Southwest,1957,HR Services,35912.46,1,35912.46,95.4,4.51,False,False,13.8,9.42,8.11,False
4159,2025-09-18,BYR_004,SUP_LARGE_076,LargeSupplier_076,LARGE,1304,West,1966,Professional Services,92500.68,1,92500.68,88.9,4.47,False,True,4.8,5.69,5.12,True
4160,2024-09-02,BYR_004,SUP_LARGE_054,LargeSupplier_054,LARGE,15772,Southwest,1968,Professional Services,121859.61,1,121859.61,96.4,4.83,False,False,14.9,6.07,6.52,False
4161,2021-12-28,BYR_006,SUP_LARGE_040,LargeSupplier_040,LARGE,4668,Pacific,1962,Marketing,50102.68,1,50102.68,90.9,3.96,True,True,13.6,6.64,8.27,False
4162,2025-05-16,BYR_008,SUP_LARGE_014,LargeSupplier_014,LARGE,2505,Northeast,1973,Marketing,80085.79,1,80085.79,92.4,5.0,False,False,12.9,9.08,5.13,False
4163,2025-04-14,BYR_002,SUP_LARGE_116,LargeSupplier_116,LARGE,1628,West,1978,Marketing,49101.17,1,49101.17,83.6,4.66,False,True,4.1,7.08,7.82,False
4164,2025-05-29,BYR_002,SUP_LARGE_118,LargeSupplier_118,LARGE,4296,Northeast,1995,Marketing,48234.51,1,48234.51,83.6,4.15,False,True,10.8,7.29,6.27,False
4165,2021-10-09,BYR_003,SUP_LARGE_024,LargeSupplier_024,LARGE,3145,Southwest,1967,Logistics,15074.96,38,572848.48,78.2,4.04,True,True,10.2,7.15,6.18,False
4166,2022-04-24,BYR_003,SUP_LARGE_061,LargeSupplier_061,LARGE,21972,Midwest,1965,HR Services,49890.71,1,49890.71,91.1,5.0,True,False,10.8,9.38,8.93,False
4167,2023-10-26,BYR_003,SUP_LARGE_111,LargeSupplier_111,LARGE,4534,West,1979,Facilities,23133.6,1,23133.6,90.8,4.29,False,True,6.2,9.04,7.49,False
4168,2024-04-22,BYR_006,SUP_LARGE_091,LargeSupplier_091,LARGE,3550,Pacific,1985,Facilities,29339.26,1,29339.26,97.6,4.67,False,True,14.8,9.31,4.82,False
4169,2025-10-30,BYR_005,SUP_LARGE_007,LargeSupplier_007,LARGE,5695,Midwest,1983,IT Hardware,52643.39,52,2737456.28,84.9,4.6,False,False,9.7,8.64,7.49,False
4170,2021-03-24,BYR_006,SUP_SMALL_017,SmallSupplier_017,SMALL,145,Southeast,2006,Facilities,33446.34,2,66892.68,89.2,4.1,True,True,1.9,7.43,2.56,False
4171,2024-06-16,BYR_001,SUP_LARGE_043,LargeSupplier_043,LARGE,2817,West,1984,Facilities,41591.89,1,41591.89,93.9,5.0,False,True,13.1,5.66,5.41,False
4172,2023-10-11,BYR_004,SUP_LARGE_017,LargeSupplier_017,LARGE,1152,West,1984,Marketing,85508.27,1,85508.27,77.4,5.0,False,True,13.7,9.07,6.83,False
4173,2023-09-24,BYR_008,SUP_LARGE_071,LargeSupplier_071,LARGE,5161,Midwest,1979,HR Services,35603.96,2,71207.92,91.9,4.36,False,True,8.7,9.48,7.54,False
4174,2024-07-02,BYR_008,SUP_LARGE_043,LargeSupplier_043,LARGE,2817,West,1984,Logistics,17864.96,42,750328.32,74.2,4.57,False,True,13.1,5.66,5.41,False
4175,2024-12-09,BYR_008,SUP_LARGE_025,LargeSupplier_025,LARGE,972,Northeast,2008,Office Supplies,3279.68,2867,9402842.56,70.1,4.61,False,True,12.0,8.77,4.97,False
4176,2024-07-14,BYR_008,SUP_SMALL_029,SmallSupplier_029,SMALL,35,Southeast,2016,Office Supplies,3731.1,1137,4242260.7,64.7,3.65,False,True,0.9,4.52,4.08,True
4177,2025-03-04,BYR_001,SUP_LARGE_071,LargeSupplier_071,LARGE,5161,Midwest,1979,HR Services,33852.89,1,33852.89,94.7,4.71,False,False,8.7,9.48,7.54,False
4178,2025-08-11,BYR_002,SUP_LARGE_100,LargeSupplier_100,LARGE,8365,Northeast,1982,Marketing,72477.48,2,144954.96,98.6,4.33,False,False,10.6,7.07,8.65,False
4179,2024-04-30,BYR_000,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,Legal Services,80856.06,1,80856.06,91.3,4.84,False,False,10.9,7.17,7.98,False
4180,2024-03-10,BYR_007,SUP_LARGE_050,LargeSupplier_050,LARGE,13225,Pacific,1983,Office Supplies,3423.84,2089,7152401.76,71.4,4.0,False,False,9.0,7.58,8.1,False
4181,2025-12-13,BYR_008,SUP_LARGE_024,LargeSupplier_024,LARGE,3145,Southwest,1967,IT Software,50372.0,20,1007440.0,88.2,4.79,False,True,10.2,7.15,6.18,False
4182,2023-03-20,BYR_000,SUP_LARGE_023,LargeSupplier_023,LARGE,1689,Midwest,1977,Facilities,24727.71,1,24727.71,97.2,4.26,False,True,12.4,5.57,4.99,False
4183,2022-10-28,BYR_005,SUP_LARGE_011,LargeSupplier_011,LARGE,3885,Midwest,1974,Raw Materials,8217.91,514,4224005.74,86.2,4.89,True,False,10.5,7.84,7.42,False
4184,2022-03-03,BYR_005,SUP_LARGE_076,LargeSupplier_076,LARGE,1304,West,1966,Professional Services,90788.89,1,90788.89,86.4,4.6,True,True,4.8,5.69,5.12,True
4185,2025-06-22,BYR_007,SUP_LARGE_004,LargeSupplier_004,LARGE,2000,Southeast,1985,IT Software,51574.68,26,1340941.68,98.3,5.0,False,True,6.5,8.23,5.13,False
4186,2024-11-14,BYR_002,SUP_LARGE_074,LargeSupplier_074,LARGE,6520,Northeast,1981,Facilities,25543.97,1,25543.97,96.5,4.54,False,False,13.4,5.5,6.79,False
4187,2022-11-19,BYR_009,SUP_LARGE_094,LargeSupplier_094,LARGE,5204,Northeast,1989,Marketing,48658.26,1,48658.26,99.0,4.61,True,False,11.5,8.91,8.44,False
4188,2021-04-14,BYR_005,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Legal Services,104477.51,1,104477.51,85.9,4.0,True,True,12.9,5.65,6.18,False
4189,2024-06-23,BYR_009,SUP_LARGE_073,LargeSupplier_073,LARGE,1597,Southeast,1979,IT Hardware,44242.35,14,619392.9,95.5,4.64,False,True,3.6,5.95,6.23,False
4190,2022-11-30,BYR_003,SUP_LARGE_010,LargeSupplier_010,LARGE,7071,Northeast,1968,IT Software,52905.74,30,1587172.2,97.1,4.06,True,False,4.2,9.11,6.55,False
4191,2023-09-11,BYR_007,SUP_SMALL_028,SmallSupplier_028,SMALL,67,West,2007,Legal Services,93978.29,1,93978.29,85.7,4.06,False,True,4.6,5.92,5.0,False
4192,2021-10-25,BYR_005,SUP_LARGE_057,LargeSupplier_057,LARGE,1468,Southeast,1991,Office Supplies,4211.86,1831,7711915.66,80.5,4.06,True,True,13.1,7.43,7.96,False
4193,2022-02-28,BYR_002,SUP_SMALL_017,SmallSupplier_017,SMALL,145,Southeast,2006,Facilities,19001.73,1,19001.73,80.3,3.71,True,True,1.9,7.43,2.46,False
4194,2023-03-13,BYR_007,SUP_LARGE_107,LargeSupplier_107,LARGE,1541,Midwest,1995,HR Services,47850.0,1,47850.0,79.7,4.7,False,True,10.6,6.84,5.6,True
4195,2023-05-17,BYR_005,SUP_LARGE_115,LargeSupplier_115,LARGE,3651,West,1971,IT Hardware,50380.43,12,604565.16,86.9,5.0,False,True,3.4,8.11,8.2,False
4196,2022-02-11,BYR_009,SUP_LARGE_087,LargeSupplier_087,LARGE,2690,Southeast,2008,Logistics,18804.22,61,1147057.42,86.1,4.63,True,True,11.6,9.05,6.28,False
4197,2023-09-08,BYR_006,SUP_LARGE_060,LargeSupplier_060,LARGE,983,Midwest,2000,Facilities,35580.42,1,35580.42,82.7,4.42,False,True,12.1,9.11,7.74,True
4198,2025-10-09,BYR_005,SUP_SMALL_000,SmallSupplier_000,SMALL,28,Midwest,2009,IT Hardware,68665.64,19,1304647.16,70.3,4.59,False,True,3.9,7.22,4.74,False
4199,2025-01-12,BYR_006,SUP_LARGE_101,LargeSupplier_101,LARGE,1017,Pacific,1988,Professional Services,123241.47,1,123241.47,83.0,4.35,False,True,7.1,6.21,7.55,False
4200,2023-03-04,BYR_000,SUP_SMALL_012,SmallSupplier_012,SMALL,226,Midwest,2017,Marketing,55547.16,1,55547.16,86.0,3.15,False,True,4.7,6.11,2.52,False
4201,2025-01-29,BYR_000,SUP_LARGE_026,LargeSupplier_026,LARGE,1497,Pacific,1978,Professional Services,94839.62,1,94839.62,85.3,4.91,False,True,5.0,6.64,5.19,False
4202,2025-05-29,BYR_005,SUP_LARGE_050,LargeSupplier_050,LARGE,13225,Pacific,1983,Marketing,67389.58,1,67389.58,99.0,3.77,False,True,9.0,7.58,8.1,False
4203,2025-02-12,BYR_004,SUP_LARGE_057,LargeSupplier_057,LARGE,1468,Southeast,1991,IT Software,66717.82,32,2134970.24,99.0,4.85,False,True,13.1,7.43,7.96,False
4204,2024-12-26,BYR_006,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,Legal Services,117495.04,1,117495.04,96.7,4.69,False,False,10.9,7.17,7.98,False
4205,2024-07-15,BYR_005,SUP_LARGE_068,LargeSupplier_068,LARGE,19207,Southeast,1979,IT Software,72506.92,53,3842866.76,85.8,4.6,False,False,3.8,6.31,4.58,False
4206,2024-06-28,BYR_007,SUP_SMALL_015,SmallSupplier_015,SMALL,34,Southeast,2006,Legal Services,114571.6,1,114571.6,87.1,3.88,False,True,3.2,7.45,4.0,False
4207,2023-12-09,BYR_008,SUP_LARGE_110,LargeSupplier_110,LARGE,3049,Southeast,1966,HR Services,35510.51,2,71021.02,89.4,4.91,False,False,15.0,6.27,5.19,False
4208,2021-06-22,BYR_009,SUP_LARGE_074,LargeSupplier_074,LARGE,6520,Northeast,1981,Facilities,29457.17,1,29457.17,87.0,4.66,True,False,13.4,5.5,6.79,False
4209,2024-01-12,BYR_009,SUP_LARGE_041,LargeSupplier_041,LARGE,7216,Northeast,1985,Legal Services,88160.45,1,88160.45,79.8,4.87,False,False,5.9,6.07,8.0,False
4210,2024-02-02,BYR_009,SUP_LARGE_096,LargeSupplier_096,LARGE,3660,Midwest,1988,Legal Services,47901.13,2,95802.26,88.7,4.17,False,True,14.4,6.15,6.99,False
4211,2022-07-21,BYR_009,SUP_LARGE_078,LargeSupplier_078,LARGE,5794,Southwest,1976,Marketing,45237.65,1,45237.65,91.4,4.8,True,True,6.1,9.18,6.55,False
4212,2021-10-16,BYR_000,SUP_LARGE_106,LargeSupplier_106,LARGE,9329,Southeast,1998,Facilities,16699.04,3,50097.12,88.1,4.65,True,False,11.2,5.59,6.3,False
4213,2021-06-21,BYR_004,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Office Supplies,5014.61,3089,15490130.29,82.4,4.63,True,False,4.6,6.61,5.87,False
4214,2024-08-03,BYR_009,SUP_LARGE_011,LargeSupplier_011,LARGE,3885,Midwest,1974,IT Hardware,29804.29,11,327847.19,84.3,5.0,False,False,10.5,7.84,7.42,False
4215,2023-07-24,BYR_001,SUP_LARGE_117,LargeSupplier_117,LARGE,3653,Southeast,2006,IT Software,43536.21,40,1741448.4,83.3,3.78,False,True,5.6,6.33,7.88,False
4216,2023-12-29,BYR_005,SUP_LARGE_001,LargeSupplier_001,LARGE,7332,Southwest,1982,IT Hardware,39746.9,59,2345067.1,86.0,4.7,False,False,8.3,6.41,7.0,False
